ingestion_time_utc,mapped_airline,live_flights,avg_velocity,avg_altitude,on_ground_count,airborne_count,prev_live_flights,count_change,target_anomaly,departure_iata,route_flights,has_aviationstack_context,airborne_ratio,on_ground_ratio
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,AMS,1.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,BKK,3.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,CDG,1.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,DXB,14.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,FRA,4.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,ORD,1.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,SIN,3.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Emirates,53,247.18,10407.19,0,53,32.0,21.0,1,SYD,9.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,AUH,9.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,BKK,4.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,CDG,1.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,FRA,1.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,JFK,1.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,LHR,2.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Etihad Airways,15,231.65,10470.9,0,15,9.0,6.0,1,SYD,1.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,AMS,1.0,1,0.9204545454545454,0.07954545454545454
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,AUH,1.0,1,0.9204545454545454,0.07954545454545454
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,BKK,1.0,1,0.9204545454545454,0.07954545454545454
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,BOM,11.0,1,0.9204545454545454,0.07954545454545454
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,DEL,35.0,1,0.9204545454545454,0.07954545454545454
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,DXB,1.0,1,0.9204545454545454,0.07954545454545454
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,LHR,1.0,1,0.9204545454545454,0.07954545454545454
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,SIN,5.0,1,0.9204545454545454,0.07954545454545454
2026-04-01T16:53:17.302897+00:00,IndiGo,88,177.3,7174.69,7,81,70.0,18.0,1,SYD,6.0,1,0.9204545454545454,0.07954545454545454
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,BKK,3.0,1,0.9,0.1
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,DEL,6.0,1,0.9,0.1
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,HKG,1.0,1,0.9,0.1
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,JFK,1.0,1,0.9,0.1
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,LAX,1.0,1,0.9,0.1
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,LHR,4.0,1,0.9,0.1
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,ORD,6.0,1,0.9,0.1
2026-04-01T16:53:17.302897+00:00,Japan Airlines,10,182.86,8795.17,1,9,12.0,-2.0,0,SIN,1.0,1,0.9,0.1
2026-04-01T16:53:17.302897+00:00,KLM,87,183.23,8298.08,8,79,80.0,7.0,1,AMS,27.0,1,0.9080459770114943,0.09195402298850575
2026-04-01T16:53:17.302897+00:00,KLM,87,183.23,8298.08,8,79,80.0,7.0,1,BKK,2.0,1,0.9080459770114943,0.09195402298850575
2026-04-01T16:53:17.302897+00:00,KLM,87,183.23,8298.08,8,79,80.0,7.0,1,CDG,18.0,1,0.9080459770114943,0.09195402298850575
2026-04-01T16:53:17.302897+00:00,KLM,87,183.23,8298.08,8,79,80.0,7.0,1,LHR,1.0,1,0.9080459770114943,0.09195402298850575
2026-04-01T16:53:17.302897+00:00,KLM,87,183.23,8298.08,8,79,80.0,7.0,1,SIN,3.0,1,0.9080459770114943,0.09195402298850575
2026-04-01T16:53:17.302897+00:00,KLM,87,183.23,8298.08,8,79,80.0,7.0,1,SYD,1.0,1,0.9080459770114943,0.09195402298850575
2026-04-01T16:53:17.302897+00:00,Lufthansa,113,181.52,7384.36,8,105,88.0,25.0,1,BOM,1.0,1,0.9292035398230089,0.07079646017699115
2026-04-01T16:53:17.302897+00:00,Lufthansa,113,181.52,7384.36,8,105,88.0,25.0,1,DEL,1.0,1,0.9292035398230089,0.07079646017699115
2026-04-01T16:53:17.302897+00:00,Lufthansa,113,181.52,7384.36,8,105,88.0,25.0,1,FRA,26.0,1,0.9292035398230089,0.07079646017699115
2026-04-01T16:53:17.302897+00:00,Lufthansa,113,181.52,7384.36,8,105,88.0,25.0,1,LAX,1.0,1,0.9292035398230089,0.07079646017699115
2026-04-01T16:53:17.302897+00:00,Lufthansa,113,181.52,7384.36,8,105,88.0,25.0,1,LHR,1.0,1,0.9292035398230089,0.07079646017699115
2026-04-01T16:53:17.302897+00:00,Lufthansa,113,181.52,7384.36,8,105,88.0,25.0,1,SIN,4.0,1,0.9292035398230089,0.07079646017699115
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,BKK,3.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,DXB,3.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,FRA,1.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,LAX,2.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,LHR,2.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,ORD,1.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,SIN,1.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Qantas,9,202.39,7977.29,0,9,8.0,1.0,0,SYD,10.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Qatar Airways,24,229.64,10199.69,0,24,14.0,10.0,1,AMS,1.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Qatar Airways,24,229.64,10199.69,0,24,14.0,10.0,1,BKK,2.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Qatar Airways,24,229.64,10199.69,0,24,14.0,10.0,1,HKG,1.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Qatar Airways,24,229.64,10199.69,0,24,14.0,10.0,1,LHR,10.0,1,1.0,0.0
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,AMS,1.0,1,0.9583333333333334,0.041666666666666664
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,BKK,1.0,1,0.9583333333333334,0.041666666666666664
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,DEL,1.0,1,0.9583333333333334,0.041666666666666664
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,FRA,1.0,1,0.9583333333333334,0.041666666666666664
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,LAX,2.0,1,0.9583333333333334,0.041666666666666664
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,LHR,4.0,1,0.9583333333333334,0.041666666666666664
2026-04-01T16:53:17.302897+00:00,Singapore Airlines,24,215.12,7971.79,1,23,13.0,11.0,1,SIN,13.0,1,0.9583333333333334,0.041666666666666664
2026-04-01T16:53:17.302897+00:00,SpiceJet,12,156.54,5821.68,1,11,14.0,-2.0,0,BOM,2.0,1,0.9166666666666666,0.08333333333333333
2026-04-01T16:53:17.302897+00:00,SpiceJet,12,156.54,5821.68,1,11,14.0,-2.0,0,DEL,2.0,1,0.9166666666666666,0.08333333333333333
2026-04-01T16:53:17.302897+00:00,Thai Airways,27,105.17,3986.73,2,25,25.0,2.0,0,,0.0,0,0.9259259259259259,0.07407407407407407
2026-04-01T16:53:17.302897+00:00,Turkish Airlines,102,199.36,9237.14,8,94,95.0,7.0,1,AMS,1.0,1,0.9215686274509803,0.0784313725490196
2026-04-01T16:53:17.302897+00:00,Turkish Airlines,102,199.36,9237.14,8,94,95.0,7.0,1,BKK,3.0,1,0.9215686274509803,0.0784313725490196
2026-04-01T16:53:17.302897+00:00,Turkish Airlines,102,199.36,9237.14,8,94,95.0,7.0,1,DEL,1.0,1,0.9215686274509803,0.0784313725490196
2026-04-01T16:53:17.302897+00:00,Turkish Airlines,102,199.36,9237.14,8,94,95.0,7.0,1,FRA,1.0,1,0.9215686274509803,0.0784313725490196
2026-04-01T16:53:17.302897+00:00,Turkish Airlines,102,199.36,9237.14,8,94,95.0,7.0,1,SIN,3.0,1,0.9215686274509803,0.0784313725490196
2026-04-01T16:53:17.302897+00:00,Turkish Airlines,102,199.36,9237.14,8,94,95.0,7.0,1,SYD,1.0,1,0.9215686274509803,0.0784313725490196
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,AMS,1.0,1,0.9363636363636364,0.06363636363636363
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,CDG,1.0,1,0.9363636363636364,0.06363636363636363
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,FRA,14.0,1,0.9363636363636364,0.06363636363636363
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,JFK,3.0,1,0.9363636363636364,0.06363636363636363
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,LAX,10.0,1,0.9363636363636364,0.06363636363636363
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,LHR,4.0,1,0.9363636363636364,0.06363636363636363
2026-04-01T16:53:17.302897+00:00,United Airlines,440,206.03,9106.27,28,412,460.0,-20.0,1,ORD,2.0,1,0.9363636363636364,0.06363636363636363
2026-04-01T16:58:23.796243+00:00,ANA,18,197.54,7839.19,1,17,19.0,-1.0,0,BKK,1.0,1,0.9444444444444444,0.05555555555555555
2026-04-01T16:58:23.796243+00:00,ANA,18,197.54,7839.19,1,17,19.0,-1.0,0,FRA,1.0,1,0.9444444444444444,0.05555555555555555
2026-04-01T16:58:23.796243+00:00,ANA,18,197.54,7839.19,1,17,19.0,-1.0,0,JFK,2.0,1,0.9444444444444444,0.05555555555555555
2026-04-01T16:58:23.796243+00:00,ANA,18,197.54,7839.19,1,17,19.0,-1.0,0,LAX,1.0,1,0.9444444444444444,0.05555555555555555
2026-04-01T16:58:23.796243+00:00,ANA,18,197.54,7839.19,1,17,19.0,-1.0,0,ORD,19.0,1,0.9444444444444444,0.05555555555555555
2026-04-01T16:58:23.796243+00:00,ANA,18,197.54,7839.19,1,17,19.0,-1.0,0,SIN,3.0,1,0.9444444444444444,0.05555555555555555
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,AMS,14.0,1,0.9340659340659341,0.06593406593406594
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,BKK,1.0,1,0.9340659340659341,0.06593406593406594
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,BOM,1.0,1,0.9340659340659341,0.06593406593406594
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,CDG,14.0,1,0.9340659340659341,0.06593406593406594
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,DEL,5.0,1,0.9340659340659341,0.06593406593406594
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,FRA,1.0,1,0.9340659340659341,0.06593406593406594
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,LHR,1.0,1,0.9340659340659341,0.06593406593406594
2026-04-01T16:58:23.796243+00:00,Air France,91,187.69,8256.45,6,85,91.0,0.0,0,SIN,4.0,1,0.9340659340659341,0.06593406593406594
2026-04-01T16:58:23.796243+00:00,Air India,61,179.39,7653.47,5,56,67.0,-6.0,1,BKK,1.0,1,0.9180327868852459,0.08196721311475409
2026-04-01T16:58:23.796243+00:00,Air India,61,179.39,7653.47,5,56,67.0,-6.0,1,BOM,14.0,1,0.9180327868852459,0.08196721311475409
2026-04-01T16:58:23.796243+00:00,Air India,61,179.39,7653.47,5,56,67.0,-6.0,1,CDG,1.0,1,0.9180327868852459,0.08196721311475409
2026-04-01T16:58:23.796243+00:00,Air India,61,179.39,7653.47,5,56,67.0,-6.0,1,DEL,18.0,1,0.9180327868852459,0.08196721311475409
2026-04-01T16:58:23.796243+00:00,Air India,61,179.39,7653.47,5,56,67.0,-6.0,1,FRA,1.0,1,0.9180327868852459,0.08196721311475409
2026-04-01T16:58:23.796243+00:00,Air India,61,179.39,7653.47,5,56,67.0,-6.0,1,SIN,5.0,1,0.9180327868852459,0.08196721311475409
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,AMS,1.0,1,0.9110251450676983,0.08897485493230174
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,CDG,1.0,1,0.9110251450676983,0.08897485493230174
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,JFK,5.0,1,0.9110251450676983,0.08897485493230174
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,LAX,10.0,1,0.9110251450676983,0.08897485493230174
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,LHR,14.0,1,0.9110251450676983,0.08897485493230174
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,ORD,1.0,1,0.9110251450676983,0.08897485493230174
2026-04-01T16:58:23.796243+00:00,American Airlines,517,193.53,8608.29,46,471,531.0,-14.0,1,SYD,3.0,1,0.9110251450676983,0.08897485493230174
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,AMS,1.0,1,0.9534883720930233,0.046511627906976744
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,BOM,4.0,1,0.9534883720930233,0.046511627906976744
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,DEL,4.0,1,0.9534883720930233,0.046511627906976744
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,HKG,1.0,1,0.9534883720930233,0.046511627906976744
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,JFK,2.0,1,0.9534883720930233,0.046511627906976744
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,LHR,4.0,1,0.9534883720930233,0.046511627906976744
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,ORD,1.0,1,0.9534883720930233,0.046511627906976744
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,SIN,2.0,1,0.9534883720930233,0.046511627906976744
2026-04-01T16:58:23.796243+00:00,British Airways,86,192.46,8463.87,4,82,83.0,3.0,0,SYD,3.0,1,0.9534883720930233,0.046511627906976744
2026-04-01T16:58:23.796243+00:00,Cathay Pacific,105,90.27,3093.48,8,97,97.0,8.0,1,HKG,15.0,1,0.9238095238095239,0.0761904761904762
2026-04-01T16:58:23.796243+00:00,Cathay Pacific,105,90.27,3093.48,8,97,97.0,8.0,1,JFK,1.0,1,0.9238095238095239,0.0761904761904762
2026-04-01T16:58:23.796243+00:00,Cathay Pacific,105,90.27,3093.48,8,97,97.0,8.0,1,LAX,1.0,1,0.9238095238095239,0.0761904761904762
2026-04-01T16:58:23.796243+00:00,Cathay Pacific,105,90.27,3093.48,8,97,97.0,8.0,1,LHR,2.0,1,0.9238095238095239,0.0761904761904762
2026-04-01T16:58:23.796243+00:00,Cathay Pacific,105,90.27,3093.48,8,97,97.0,8.0,1,SYD,1.0,1,0.9238095238095239,0.0761904761904762
2026-04-01T16:58:23.796243+00:00,Delta Air Lines,498,194.84,8637.72,42,456,504.0,-6.0,1,AMS,17.0,1,0.9156626506024096,0.08433734939759036
2026-04-01T16:58:23.796243+00:00,Delta Air Lines,498,194.84,8637.72,42,456,504.0,-6.0,1,CDG,16.0,1,0.9156626506024096,0.08433734939759036
2026-04-01T16:58:23.796243+00:00,Delta Air Lines,498,194.84,8637.72,42,456,504.0,-6.0,1,FRA,2.0,1,0.9156626506024096,0.08433734939759036
2026-04-01T16:58:23.796243+00:00,Delta Air Lines,498,194.84,8637.72,42,456,504.0,-6.0,1,JFK,12.0,1,0.9156626506024096,0.08433734939759036
2026-04-01T16:58:23.796243+00:00,Delta Air Lines,498,194.84,8637.72,42,456,504.0,-6.0,1,LAX,12.0,1,0.9156626506024096,0.08433734939759036
2026-04-01T16:58:23.796243+00:00,Delta Air Lines,498,194.84,8637.72,42,456,504.0,-6.0,1,LHR,4.0,1,0.9156626506024096,0.08433734939759036
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,AMS,1.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,BKK,3.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,CDG,1.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,DXB,14.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,FRA,4.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,ORD,1.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,SIN,3.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Emirates,57,244.33,10410.93,0,57,53.0,4.0,0,SYD,9.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,AUH,9.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,BKK,4.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,CDG,1.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,FRA,1.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,JFK,1.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,LHR,2.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Etihad Airways,15,232.71,10522.2,0,15,15.0,0.0,0,SYD,1.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,AMS,1.0,1,0.9239130434782609,0.07608695652173914
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,AUH,1.0,1,0.9239130434782609,0.07608695652173914
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,BKK,1.0,1,0.9239130434782609,0.07608695652173914
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,BOM,11.0,1,0.9239130434782609,0.07608695652173914
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,DEL,35.0,1,0.9239130434782609,0.07608695652173914
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,DXB,1.0,1,0.9239130434782609,0.07608695652173914
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,LHR,1.0,1,0.9239130434782609,0.07608695652173914
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,SIN,5.0,1,0.9239130434782609,0.07608695652173914
2026-04-01T16:58:23.796243+00:00,IndiGo,92,174.84,7004.55,7,85,88.0,4.0,0,SYD,6.0,1,0.9239130434782609,0.07608695652173914
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,BKK,3.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,DEL,6.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,HKG,1.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,JFK,1.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,LAX,1.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,LHR,4.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,ORD,6.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T16:58:23.796243+00:00,Japan Airlines,9,177.47,8517.26,1,8,10.0,-1.0,0,SIN,1.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T16:58:23.796243+00:00,KLM,83,185.88,8001.2,5,78,87.0,-4.0,0,AMS,27.0,1,0.9397590361445783,0.060240963855421686
2026-04-01T16:58:23.796243+00:00,KLM,83,185.88,8001.2,5,78,87.0,-4.0,0,BKK,2.0,1,0.9397590361445783,0.060240963855421686
2026-04-01T16:58:23.796243+00:00,KLM,83,185.88,8001.2,5,78,87.0,-4.0,0,CDG,18.0,1,0.9397590361445783,0.060240963855421686
2026-04-01T16:58:23.796243+00:00,KLM,83,185.88,8001.2,5,78,87.0,-4.0,0,LHR,1.0,1,0.9397590361445783,0.060240963855421686
2026-04-01T16:58:23.796243+00:00,KLM,83,185.88,8001.2,5,78,87.0,-4.0,0,SIN,3.0,1,0.9397590361445783,0.060240963855421686
2026-04-01T16:58:23.796243+00:00,KLM,83,185.88,8001.2,5,78,87.0,-4.0,0,SYD,1.0,1,0.9397590361445783,0.060240963855421686
2026-04-01T16:58:23.796243+00:00,Lufthansa,119,176.45,7423.91,10,109,113.0,6.0,1,BOM,1.0,1,0.9159663865546218,0.08403361344537816
2026-04-01T16:58:23.796243+00:00,Lufthansa,119,176.45,7423.91,10,109,113.0,6.0,1,DEL,1.0,1,0.9159663865546218,0.08403361344537816
2026-04-01T16:58:23.796243+00:00,Lufthansa,119,176.45,7423.91,10,109,113.0,6.0,1,FRA,26.0,1,0.9159663865546218,0.08403361344537816
2026-04-01T16:58:23.796243+00:00,Lufthansa,119,176.45,7423.91,10,109,113.0,6.0,1,LAX,1.0,1,0.9159663865546218,0.08403361344537816
2026-04-01T16:58:23.796243+00:00,Lufthansa,119,176.45,7423.91,10,109,113.0,6.0,1,LHR,1.0,1,0.9159663865546218,0.08403361344537816
2026-04-01T16:58:23.796243+00:00,Lufthansa,119,176.45,7423.91,10,109,113.0,6.0,1,SIN,4.0,1,0.9159663865546218,0.08403361344537816
2026-04-01T16:58:23.796243+00:00,Qantas,9,184.54,10579.83,2,7,9.0,0.0,0,BKK,3.0,1,0.7777777777777778,0.2222222222222222
2026-04-01T16:58:23.796243+00:00,Qantas,9,184.54,10579.83,2,7,9.0,0.0,0,DXB,3.0,1,0.7777777777777778,0.2222222222222222
2026-04-01T16:58:23.796243+00:00,Qantas,9,184.54,10579.83,2,7,9.0,0.0,0,FRA,1.0,1,0.7777777777777778,0.2222222222222222
2026-04-01T16:58:23.796243+00:00,Qantas,9,184.54,10579.83,2,7,9.0,0.0,0,LAX,2.0,1,0.7777777777777778,0.2222222222222222
2026-04-01T16:58:23.796243+00:00,Qantas,9,184.54,10579.83,2,7,9.0,0.0,0,LHR,2.0,1,0.7777777777777778,0.2222222222222222
2026-04-01T16:58:23.796243+00:00,Qantas,9,184.54,10579.83,2,7,9.0,0.0,0,ORD,1.0,1,0.7777777777777778,0.2222222222222222
2026-04-01T16:58:23.796243+00:00,Qantas,9,184.54,10579.83,2,7,9.0,0.0,0,SIN,1.0,1,0.7777777777777778,0.2222222222222222
2026-04-01T16:58:23.796243+00:00,Qantas,9,184.54,10579.83,2,7,9.0,0.0,0,SYD,10.0,1,0.7777777777777778,0.2222222222222222
2026-04-01T16:58:23.796243+00:00,Qatar Airways,22,222.45,10159.19,0,22,24.0,-2.0,0,AMS,1.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Qatar Airways,22,222.45,10159.19,0,22,24.0,-2.0,0,BKK,2.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Qatar Airways,22,222.45,10159.19,0,22,24.0,-2.0,0,HKG,1.0,1,1.0,0.0
